Feature_1,Feature_2,Target
49.60105616,28.39915246,0
35.95760434,27.29857236,0
48.65819789,25.33525765,0
55.19358746,26.86122507,0
66.73363946,28.24663303,0
44.105476,27.56180463,0
34.17572026,26.70912363,0
58.16837011,40.49420615,0
36.19401294,24.84952462,0
45.63844558,30.73316294,0
47.42379514,32.96260505,0
49.30366547,33.15053998,0
56.89164457,29.70696462,0
43.16365718,28.79648714,0
47.26270748,32.25773746,0
49.85729647,31.33260825,0
51.49597958,28.70520583,0
50.97827175,22.19060714,0
54.36005775,27.66038139,0
58.4383951,24.26724918,0
53.92634116,26.66420225,0
54.53585524,30.16611619,0
34.17776833,31.79368072,0
50.50227699,38.90226376,0
54.79507548,27.31296811,0
57.28941195,33.87312818,0
43.07649226,31.52980012,0
43.40960725,36.47998835,0
44.25899325,32.8811436,0
55.364139,24.95759286,0
60.33881055,21.38476985,0
45.92539893,31.5563085,0
59.07962314,27.35774501,0
51.23479809,25.09843127,1
48.75714223,23.66211148,0
47.8861577,30.80487749,0
57.46611365,37.5385385,0
53.25577817,27.95663827,0
72.75825428,32.95135156,0
41.47775357,29.48866825,0
55.18101702,23.55308955,0
44.7079899,33.67405672,0
41.30713013,24.52653978,0
49.89132863,30.10813315,0
51.37352479,28.29239792,0
79.18173555,34.46538717,0
48.15854184,24.70924504,0
38.69821271,31.95434954,0
52.73010717,25.80101296,0
29.25359962,27.44447394,0
49.08043217,11.82399886,0
50.16025282,40.46049286,0
57.94600383,32.75278466,0
59.73622249,26.16326257,0
44.96430381,24.37672156,0
48.49385985,27.52175624,0
42.33879169,33.58439767,0
38.71937445,20.53957537,0
53.09894779,29.2920779,0
37.26414451,38.85320936,0
45.85373099,24.33026832,0
40.0482604,30.40192519,0
55.49683186,41.01654908,0
68.01430099,33.16075815,1
36.98412017,30.6296191,0
31.46981517,32.53318227,0
48.75113115,27.99567332,0
50.15697796,36.49815643,0
52.18659307,28.00334989,1
45.53679485,20.20409196,0
47.99360701,28.04348448,0
53.67510411,25.16632735,0
60.40430893,28.59402994,0
30.4495123,28.7045797,0
46.31060561,35.987116,0
52.13808794,33.47646363,0
40.82023895,31.31632744,0
67.31169632,29.98527294,0
43.6459012,24.70570996,0
49.58707313,19.09412381,0
55.56022097,30.56580006,0
44.08715211,33.97320602,0
31.53426952,29.45833058,0
45.71345473,27.32572839,0
60.29440556,32.32251083,0
46.63104873,29.583339,0
41.53565699,38.42872096,0
59.2567221,36.16364171,0
46.69225104,34.79754029,0
44.89839186,33.78867057,0
51.4945609,23.54916293,0
57.7075021,33.31496851,0
73.81713532,31.88162979,0
58.27236108,33.03212364,0
61.59839966,32.46304743,0
44.94033801,32.26381294,0
39.74131894,43.50433235,0
50.6233135,29.61907165,0
51.07169915,34.6816869,0
39.21487259,27.64505095,0
48.2470547,33.95320792,0
53.99317602,34.69659945,0
53.60393395,31.82213039,0
55.04287853,38.34623471,0
52.9096473,25.57861982,0
44.92991341,27.56389529,0
44.86099373,31.06190043,0
38.01048602,34.40403427,0
67.84775039,30.89714761,0
50.13450365,36.42879518,0
47.75146944,26.69155065,0
40.71207919,24.29710755,0
79.35657902,31.54064168,0
39.26671968,29.61409862,0
45.71152074,32.7143186,0
54.15836836,29.86298855,0
56.00212966,28.29990105,0
59.57932055,29.62531214,0
68.07608508,30.14424447,0
55.06157655,28.4750935,0
39.439692,28.98433977,1
47.43054875,27.98203332,0
53.07832373,34.2833256,0
70.68226042,30.97010502,0
36.02194522,41.28376236,0
62.02576505,30.80352276,0
51.7991437,27.24571265,0
58.37830535,43.35337687,0
48.98005283,32.06813189,0
41.5756737,34.95062393,0
57.50872779,32.96051492,0
56.54431027,33.11505515,0
59.72056966,32.67827026,0
49.86695365,24.48957718,0
44.00177977,31.83764524,0
34.41213005,23.37569348,1
58.19373268,29.12818582,0
54.23889482,26.37191272,0
40.34217367,31.78735093,0
44.61426327,31.67063124,0
45.33241188,32.40572945,0
35.17015568,31.43648286,0
41.82317603,26.96587329,0
38.66169643,28.69498255,0
45.87520988,34.60198081,0
42.61302502,35.33928339,0
33.72995079,24.26608451,0
70.22590231,22.34536184,0
62.52540731,26.36555308,0
42.20980578,35.22603791,0
52.72421397,36.07442015,0
54.1746509,25.3764406,0
61.91085855,31.53654677,0
41.81394973,39.17215667,0
60.92106784,32.07655739,0
44.52094696,37.10751643,0
36.64137596,34.99363285,0
57.24136559,25.44900647,0
62.90758424,29.05009288,0
75.87908974,30.17377239,0
38.00274735,30.52066694,0
56.98919685,34.58164477,0
45.90198756,32.04342381,0
57.83358711,15.31899528,0
35.29510449,23.43579863,0
37.37230224,19.06309543,0
42.24125177,30.8768262,0
50.78964046,31.20243825,0
43.58918733,31.41612479,0
56.59054344,25.20535866,0
60.26894618,33.37072003,0
55.99577541,33.58131248,0
66.1878764,23.72425466,0
54.15826629,22.66980899,0
37.8310329,29.99934157,0
63.63376514,38.95891137,0
43.94843764,38.49871371,0
59.104185,32.8170218,0
65.73734217,26.35001664,0
54.56688011,34.4342133,0
35.03841187,27.73787868,0
40.81787833,26.16246482,0
63.22744467,19.28016584,0
48.30877314,30.51191099,0
50.79573535,26.85066325,0
57.58824416,30.4821519,0
56.96322862,18.50321152,0
52.78799812,30.84913336,0
47.91331629,17.84439418,0
46.87331554,35.43970127,0
58.57898825,32.60945617,0
55.53569531,28.60667614,0
47.42699999,32.8135993,0
60.82112313,25.10962869,0
48.70965885,30.36187758,0
41.48337826,33.97387019,0
42.41029301,14.52855375,0
40.21259164,27.7638782,0
47.27589983,29.88677935,0
62.33724278,29.01853191,0
41.94904819,37.28550913,0
51.88475761,24.38049438,0
43.43310654,26.89420378,0
47.39690959,20.42065487,0
34.89958788,37.55143326,0
47.79461771,28.76854929,0
48.0629462,27.80795556,0
55.40287944,29.73758659,0
52.23280913,33.18117914,0
38.01607875,31.73681702,0
60.84198244,43.23942107,0
52.1030304,32.26967944,0
51.98393517,27.67377285,0
49.90817647,27.19321631,0
44.82242553,28.03620524,1
52.1780234,22.49081538,0
54.75588436,30.19932104,0
32.53104309,33.91734053,0
44.61239163,26.933182,0
47.4505303,25.96309972,0
52.56170606,37.57972573,0
61.93311006,22.86758422,0
42.28259185,19.66090812,0
45.02038153,24.23549028,0
44.87465889,22.29783641,1
41.9847241,31.93113032,0
46.52813505,28.1964775,0
57.7080222,28.90156477,0
39.46164505,35.76467088,0
54.27814395,26.54332569,0
32.9809777,33.87544706,0
44.38662004,37.556614,1
46.705107,27.72168751,0
66.74859673,33.68511428,0
47.25197695,28.79091044,1
27.98756527,34.62049064,0
30.01111093,22.14255406,0
50.34029586,21.77243877,0
56.13770856,28.04366143,0
53.75455858,25.55537595,0
51.67570106,27.41645445,0
61.62259598,28.90236709,0
44.60408779,33.60006766,0
58.94910556,27.96169711,0
33.67985115,25.88069345,0
40.95052167,28.24243312,0
31.92958605,26.1542736,0
47.25154699,25.32997249,0
49.53738783,21.93491593,0
51.14101492,30.34739058,0
50.61883353,27.15647147,0
40.72446669,34.8313937,0
48.09759156,22.76301954,0
35.02553331,27.28958222,0
63.63228975,39.0645361,0
46.96373927,25.30195241,0
45.11113881,28.81733374,0
65.88940328,23.92078009,0
37.57753466,23.25786244,0
38.74412886,37.73655492,0
39.03779675,30.85519746,0
49.32128618,30.66839419,0
54.3163163,21.51841882,0
57.39675468,31.79370694,0
75.71995317,35.78710973,0
27.50567546,35.7473853,0
56.08735589,33.34166615,0
44.42869427,24.35257211,1
44.13584851,31.56561709,0
43.80227872,33.3379248,0
40.91230329,21.02778207,0
66.84524835,24.39360204,0
58.42297327,34.44078661,0
50.23195979,34.38022888,0
63.51015752,22.25708483,0
34.87471035,33.9751073,0
36.69294869,30.476517,1
28.22032268,33.90504477,0
43.0058546,26.82739338,0
51.61698527,33.22591748,0
51.02858578,34.21914387,0
51.49341911,28.24332532,0
35.88943169,30.08876273,0
58.03154743,26.75739185,0
52.39627518,38.25819474,0
57.33054281,29.3986403,0
31.07237822,25.38987837,0
53.11490859,26.42087043,0
38.1223476,30.63385301,0
46.02676747,33.76665586,0
55.34364899,23.32086577,0
50.91093606,39.23830001,1
41.4846002,31.54337647,0
50.06273156,32.33227986,0
34.68464685,29.51405228,0
61.50267396,30.09629484,0
47.94715981,29.25858431,0
61.18549944,35.08897985,0
44.73468313,29.96035706,1
44.76424012,33.83525109,1
42.35813213,27.83076238,0
58.76173932,30.97820264,0
42.90568843,25.98039828,0
56.44595432,36.08264116,0
46.17547602,25.8312638,1
30.240367,28.37510278,1
44.29685932,28.42519794,0
38.20891786,28.23024306,1
50.33902724,33.61247885,0
38.09592264,28.41671118,0
59.25975101,36.96962265,0
49.0892414,25.90762457,0
48.22404005,30.84688735,0
56.55892138,26.12107005,0
59.63906934,32.10486391,0
49.79901248,29.92025137,0
42.287997,29.22468978,0
32.26030384,35.94237483,0
43.13950243,26.72829064,0
43.82787753,32.93257579,0
51.07057453,26.15520044,0
46.54853119,30.563426,0
56.87932972,24.02212336,1
43.87016729,26.68741427,0
49.42958833,29.58928477,0
61.83987443,39.07324584,0
53.41825214,30.50401935,0
49.39962458,38.27334158,0
43.98055558,31.10161646,0
43.66768603,28.06457878,0
41.49386747,37.69678261,0
44.58993134,32.18508811,0
57.55665839,26.78639203,0
47.78111729,32.3528573,0
36.50226931,28.53702625,0
67.68169293,20.05482902,0
53.19965191,34.6798658,0
35.93056599,35.47467028,0
45.58151073,39.18971015,0
51.10886383,32.11071846,0
67.04592093,28.75638288,0
38.91887542,34.17494714,0
59.76040719,34.24910183,0
63.99486427,38.19140592,0
43.71345695,29.77686188,1
47.22486381,29.17210514,0
39.63690753,26.4222779,0
47.96538859,32.68731043,0
49.63410026,22.25869166,0
56.59649998,33.88043686,1
60.90183471,32.93917561,0
42.51903935,32.92535101,0
30.32674936,30.69112618,0
49.78755221,37.66489124,0
52.9353753,34.35996733,0
52.49417688,26.96461404,0
46.73326752,27.05410475,0
51.247521,25.60163093,0
65.15444808,32.75641666,0
53.81734169,24.99930539,0
46.26631575,35.41696072,0
44.99802183,36.61486654,0
48.30147642,25.60491866,0
66.36739962,29.07225733,0
48.1669929,30.08310491,0
49.80205655,34.4199158,0
45.17686429,38.04671688,0
60.98983357,21.57253804,0
69.59837255,28.40909641,0
54.50613049,28.66991652,0
50.82772904,22.99665073,0
50.36782833,27.5744499,0
26.15693211,32.13884472,0
57.45150864,28.60660549,0
51.34166416,22.27689416,0
54.28342051,44.37041349,0
42.88537806,31.33088933,0
46.15543121,30.55847065,0
45.88975063,24.51036818,0
60.21622984,31.30353081,0
46.21240163,29.17893108,0
70.82660322,20.55738294,0
54.30862419,24.6487228,1
37.2431734,33.97463009,0
48.71453707,39.72008825,0
43.48324878,31.83582703,1
28.0561753,35.51541639,0
65.9947094,29.22122346,0
57.03142542,29.5672692,1
55.33207318,35.45489514,0
51.6540366,38.31388645,0
36.17982431,36.50548347,0
45.1638286,24.66818462,0
58.41780775,29.66520555,0
39.4877997,31.38762342,0
24.68230684,28.70161018,0
47.72893992,31.93928772,0
48.58242446,34.10288406,0
51.35563416,35.01404876,0
57.28518644,38.42935076,0
56.37605812,28.35279448,0
52.58769805,23.17983418,1
61.95531388,31.79117297,0
34.81030219,39.41905516,0
55.04581814,27.6151207,0
56.26538363,33.43423489,0
37.60437714,33.47872896,0
34.97129391,30.95721024,0
42.54057874,30.03462361,0
43.38458557,25.38285397,0
57.53419464,18.59168964,0
43.85461216,24.44074647,0
41.43651482,28.04847925,0
43.88366263,35.48711344,0
61.18632334,29.48435969,0
50.13043374,27.40487141,0
48.20748975,25.54507279,0
48.89994501,33.28402914,0
62.92060334,36.79178583,0
42.50828273,35.31717861,0
63.15508291,33.0307485,0
52.10496299,22.62193627,0
48.39580618,28.24162879,0
75.00900498,39.73652114,0
39.4436051,35.60975246,0
46.4631424,22.31248391,0
37.67568761,29.72204738,0
59.52461971,31.81549216,0
66.89188934,26.18920768,0
66.69922781,18.45397989,0
62.23948753,30.49412023,0
48.02379532,26.06120871,0
46.34759023,26.0807913,0
33.28830228,28.2265982,0
70.35873535,29.33162043,0
54.68978078,29.95458603,1
45.08043095,25.58005051,0
63.28056889,28.89895235,0
40.27235483,21.21288315,0
54.06622034,31.55519533,0
48.27370866,15.71862293,0
56.3867714,28.5525496,0
49.36426461,34.59593077,0
35.49072109,24.70329656,0
50.75576373,33.58215102,0
60.48864142,35.77866356,0
49.70783594,13.46050024,0
57.75115122,29.24318548,0
39.54470514,15.62113286,0
49.73739207,29.40895777,0
43.75489545,29.96414395,0
57.4698084,17.58728007,0
50.31491562,39.62419181,0
56.90073676,31.43007904,0
60.87710426,25.75488284,0
56.91618575,37.32689714,0
52.73118434,21.0219339,0
40.01787741,23.85414483,0
49.97213889,18.50272238,0
44.66909598,39.00522598,0
46.55936043,31.66173186,0
46.25465849,33.29700895,0
40.20074425,31.50500617,0
30.42661411,32.86883881,0
43.31856952,30.39038857,0
51.93379452,31.35460671,0
36.51822955,30.53801718,0
50.15682236,26.95704097,0
69.00268424,29.76687617,0
60.23056555,31.36797287,0
66.43541509,30.5527456,0
53.91127877,22.61113946,0
61.67509823,23.27506666,0
42.7603527,35.41420717,0
43.55659733,28.46502977,0
22.60859794,32.92362674,0
61.86145474,24.53940045,0
65.4032398,22.63427062,0
44.46822755,25.78201694,0
47.46048294,28.88717465,0
42.46137886,26.6742985,0
53.82653551,36.46966762,0
61.24932545,30.89761651,0
32.57228026,39.24469309,0
54.09438531,32.02204077,0
47.23328228,17.93724591,0
51.13394392,35.28020803,0
54.58994002,22.45224189,0
48.11797561,31.15266834,0
48.96413147,26.12657971,0
47.86124832,40.71355517,0
59.70316202,37.19798964,0
54.1875996,26.29089679,0
52.20583538,29.36321166,0
37.29048279,31.22299035,0
46.21420257,34.31707036,0
58.9866916,30.14575956,0
50.37696573,24.8755255,0
56.5953147,26.4122068,0
67.665118,29.97759102,0
60.38606069,36.17228489,0
50.93158338,32.1391893,0
44.8901083,26.13292537,0
24.46450404,33.24186389,0
48.31615078,28.06507581,0
46.73987504,34.45204003,0
53.90366194,42.63505209,0
48.46094773,28.20586815,0
46.79614941,34.0080258,0
32.20601069,26.27303334,0
40.60032171,29.43868116,0
54.76651041,30.14781143,0
67.15907631,29.0315817,0
49.02474616,42.31506844,0
53.27811074,28.46703463,0
59.52478157,32.93425769,0
41.89106064,20.34956565,0
53.66814043,32.15998282,0
42.59509894,35.71027296,0
58.64824438,27.36201329,0
51.51403048,17.44888929,0
52.98451814,29.80674116,0
42.17401403,30.08591925,0
57.0703236,33.62037525,1
70.84712921,40.05451518,0
39.92088305,28.09973175,0
46.60240992,25.71855938,0
52.31607474,24.16541099,0
57.86406212,30.99039309,0
44.40453715,32.39677129,0
21.6696971,27.27172303,0
63.59189494,33.89341373,0
57.6050612,32.32692038,0
32.5705247,30.21615845,0
43.92431208,25.4879264,0
65.6818243,27.59067842,0
64.47796418,17.85122351,0
59.38640023,31.17893532,0
48.23887566,30.13170644,0
50.82987419,30.94239496,0
48.69074195,32.52159508,0
61.28239783,31.92910743,0
41.24157594,29.4480841,0
41.94200345,30.24334022,0
60.10274587,22.97841792,0
49.55638544,27.08139677,0
63.78467355,30.25235527,0
43.28487793,26.32073212,0
49.4522164,34.30075398,0
40.77587015,26.7068396,0
50.07362681,31.08152706,0
35.21453063,30.58282828,0
45.12366579,33.73138797,0
35.63746135,34.50395587,0
56.93923233,33.47016305,0
57.1658934,19.46996899,0
32.6973727,35.97074074,0
63.33885746,37.63654112,1
74.97415126,27.58937858,0
50.46006387,31.18323456,0
43.5888574,25.5458416,0
78.24330591,20.25810747,0
36.81031502,26.30642367,1
50.20106467,27.2993048,0
51.79622273,28.22574634,0
63.4514762,25.20542955,0
53.59738975,26.33287417,0
45.01366104,29.94496839,0
40.4881563,26.14886508,0
46.5817818,32.71762166,0
39.93072639,33.40830326,0
50.4782532,41.90193873,0
44.3580382,35.62839966,0
35.05962207,31.21551529,0
62.55145788,26.89867852,0
45.02327477,31.46873676,0
37.31863195,31.6329798,0
48.31740866,27.43343455,0
50.68371566,33.91865698,0
32.53533274,23.00950993,0
53.31647667,28.77800082,0
39.52842431,32.7792923,0
67.11028809,28.56207926,0
55.23960512,28.96622798,0
46.0010001,29.31107069,1
42.5483223,25.8219938,0
48.95032292,35.86950466,0
56.12790742,24.90981164,0
49.74505871,31.59079664,0
47.82841193,32.06823949,0
50.58370291,25.25689049,0
43.96141069,30.36552127,0
46.56794073,25.45183914,0
29.14207561,36.95521238,0
59.73726231,24.30608532,1
52.9879778,26.73051453,0
42.26544156,23.87887496,0
68.98734981,23.21150637,0
50.8701648,37.95607645,0
39.63856428,32.71387337,0
58.56737421,30.70146713,0
53.98048217,26.71711518,0
53.94579985,34.53805906,0
45.74244395,25.8788878,0
54.50495724,33.96819647,1
47.3824171,25.63744362,0
55.55941452,26.77746149,0
30.95055546,33.79141193,0
45.66126537,34.31913672,0
67.22155098,32.98736467,0
42.32932545,24.75162942,0
43.96161703,27.76636567,0
45.52038662,30.78449371,0
37.85193864,25.75359519,0
27.91719224,36.8548138,0
47.69413601,17.99026528,0
51.35859424,26.10630242,0
49.47494931,27.45216749,0
48.55121438,15.78028168,0
50.43040871,23.01885435,0
60.22841472,33.12644756,0
48.09553814,30.15141818,0
44.25917423,37.86568011,1
47.18874515,37.72613223,0
55.7934676,32.16523189,0
64.12026879,31.56619125,0
43.71856261,30.32965554,0
50.98933787,16.72458991,0
53.38357442,23.02720243,0
40.07421993,30.50337752,0
50.20417167,33.08012854,0
35.34326143,31.44834906,0
32.30949696,25.53767516,0
53.66746408,34.68703141,0
46.16125259,37.41222014,0
52.02280408,34.689948,0
49.82105023,34.94799665,0
40.23599951,27.20387101,0
49.54745698,35.37967061,0
37.66898695,30.7287932,0
63.90972358,32.55777764,0
36.44029655,31.82715921,0
48.04214729,29.39256447,0
39.57728412,25.69998762,0
55.70421173,29.58931668,0
46.68568629,34.93380809,0
44.8133328,27.79262097,0
58.53201545,34.46673631,0
50.29430592,33.68535335,0
55.16644446,28.50531301,0
40.18674063,36.94400052,0
35.95183056,28.22226664,0
51.07207962,37.54773431,0
46.81153645,32.17063491,0
56.26434672,29.92067041,0
49.20091547,25.5609931,0
52.05075339,29.55869885,0
33.7661747,28.98120243,0
68.8843694,23.70851807,1
48.35758015,28.91192289,0
56.9758697,25.9809841,0
41.6390833,32.92995884,0
53.08009902,36.53140238,0
36.97155236,23.86542162,0
54.52067838,38.56153864,0
46.44025916,29.35724483,0
50.29190504,25.12489308,0
56.9797403,33.7887739,0
37.67459689,27.76772761,0
43.15508269,29.59131662,0
54.57324281,27.97860878,0
70.98221475,25.91631034,0
48.61917665,33.61998516,0
55.91136118,28.56849299,0
48.9302853,22.81674104,0
69.42245595,32.75530062,0
32.52778333,23.97208824,0
50.94621045,24.23369914,0
33.74455966,35.96303102,0
24.93428429,24.0183005,0
52.97462053,18.41777572,0
51.39497796,33.11430742,0
47.15163062,28.48068285,0
48.9380591,28.91172439,0
80.98299434,28.42749803,0
47.41824862,31.1583497,0
55.10124361,26.23640379,0
43.5063518,37.38057437,0
52.95232575,22.6188476,0
47.61766325,32.22437458,1
45.89481517,33.21060502,0
68.18898532,26.2017412,0
61.77184963,24.88132777,0
51.36746647,35.08587107,0
26.95788064,25.04569623,0
46.38990777,26.9666803,0
77.03027564,34.43654481,0
47.69338333,30.17370617,1
61.03217572,21.01428166,0
64.41942402,38.73529572,0
52.18963916,27.34994621,0
41.58178368,27.98621355,0
25.64687668,31.27892126,0
56.84163209,33.12538399,1
41.85243997,39.80552146,0
51.76150452,21.69965925,0
37.5017966,34.12976104,0
47.3476246,33.71504847,0
50.33719055,29.31417545,0
52.68593581,33.93636847,0
38.85177813,34.67137009,0
61.96910949,23.09018608,1
44.03105215,38.74883253,0
33.2553054,22.20618873,0
48.9097658,24.32341859,0
50.34375309,28.69106163,0
51.60589433,39.62470257,0
63.62132404,28.45871685,0
47.63551163,29.84033055,0
48.80380376,37.16039302,0
38.96815619,28.49840929,0
58.20553503,24.10781644,0
51.84309064,27.91382582,0
45.79972273,36.85395917,0
30.95325307,30.35432499,0
64.44412195,39.6532913,0
37.72320036,33.68967463,0
44.08721991,26.77595532,0
53.58344511,30.25538152,0
38.03442071,25.73390941,0
35.06490222,26.65783485,0
28.76052417,52.39542126,0
57.20996953,35.09312255,0
44.54813755,34.30548995,1
79.27270092,26.88409842,0
40.05644934,37.84792033,0
40.78548977,35.49707801,0
44.3460703,39.40810645,0
52.43134655,39.16557074,0
45.29796661,22.60455356,0
56.12332214,24.45080255,0
40.2141161,24.98106092,0
36.18408282,25.28029678,0
32.01785261,31.61726182,0
27.76425832,27.16598274,0
44.81930981,40.3629927,1
46.99019688,39.52339941,0
43.68562973,29.96769203,0
62.43405797,39.77663108,0
62.2803021,37.44067314,0
46.65197013,27.7464672,0
32.06078887,19.95392328,0
44.33294892,28.91015808,1
44.00178606,26.77688934,0
43.42865038,31.03252813,0
43.02281096,30.44614143,0
43.46537104,30.31508829,0
46.13458384,32.61842371,1
43.64458901,23.93739026,0
52.08322509,32.05680139,0
53.60368716,27.80191923,0
40.89354913,30.999911,0
62.71065326,34.78704923,0
40.19937698,23.87800113,0
33.82199386,28.59353174,0
53.80778071,29.40732883,0
41.82591866,27.42865514,0
53.21291471,34.49914748,0
25.96331399,26.39805821,0
63.92455941,27.222998,0
56.72293408,26.45040434,0
34.99523451,35.46027706,0
35.21222876,27.53777944,0
66.72265904,32.30022695,0
42.62620097,39.87852551,1
41.65815151,29.6259079,0
27.33947906,35.5603034,0
46.49221794,38.35677042,0
47.72280385,35.1359578,0
57.15493097,29.91599342,0
36.00921572,33.21053879,0
34.79713208,23.56310703,0
54.50962635,26.09978421,0
60.06730071,26.97662409,0
34.28847649,41.2030606,0
60.81514086,25.93707743,0
50.37541841,25.86261624,0
60.91805339,24.7803951,0
49.29779638,32.79905881,0
24.77722083,30.71310696,0
48.48032618,35.43379489,0
60.60143819,33.35629833,0
41.06253981,23.09805077,0
46.12035031,25.96361115,0
48.23866496,36.82664374,0
21.0048612,28.98350878,0
66.71347575,35.93795909,0
40.9862432,29.25159526,0
55.05735432,25.16171786,0
49.13298864,28.48369611,0
62.57619056,25.15975102,0
54.06056122,27.17223619,1
47.65075728,31.00462853,0
41.06484907,32.55802545,0
57.97850701,22.04904338,0
31.26558696,29.91315996,0
56.4589042,27.06692132,0
39.00955248,26.75792596,0
62.52283662,30.6634231,0
51.61299543,27.24774064,0
56.44123768,36.91068997,0
50.81988814,35.94030938,0
32.47622905,35.90914147,0
41.39270837,27.52544902,0
56.72389338,25.18750583,0
51.66655817,30.41014965,0
61.80989905,29.24825817,1
54.03274563,26.95588419,0
40.33298109,24.12132777,0
42.03935862,29.79241015,0
51.02917391,27.97965275,0
26.85955934,33.44173519,0
66.73441886,33.32553026,0
54.41746736,35.50399903,1
62.27034597,23.70352224,0
34.19396059,32.00529154,0
62.4456516,26.36267147,0
72.31498911,23.89792895,0
36.79121645,27.85698882,0
57.71401795,35.3435249,0
50.01109945,28.13840823,0
34.55566152,37.8272733,0
54.92883972,32.74439258,0
58.33603205,28.02954761,0
43.98873447,35.80024214,0
61.6591652,32.22698386,0
33.33236593,25.33720306,0
35.05243854,39.29401318,0
51.36597396,31.29739412,0
50.25385278,30.09398096,0
42.83426512,25.72233665,0
58.09594436,35.89769134,0
55.30894314,32.58637714,0
58.58139071,33.1461909,0
48.76863565,27.46234328,0
56.02580268,34.17050286,0
45.54349697,34.55906797,0
70.5381869,26.65610881,0
41.8745423,22.9150493,0
71.05297429,32.9068653,0
50.34887947,22.13326525,0
36.2448911,30.76007889,0
63.6807935,27.76377448,0
51.25901388,36.09332605,0
58.51124098,28.03578055,0
62.23855919,35.53636486,0
53.37955554,27.42895278,1
44.07759155,34.99995503,0
59.75713378,40.30170772,0
50.00755507,24.65976431,1
56.85857819,31.46017861,0
28.46269426,43.74391208,0
54.46981717,30.33294413,0
43.61414175,30.30894135,0
66.53309637,33.94249474,0
56.23087348,30.20540432,0
52.39857746,21.46387003,0
54.86309993,35.66143687,0
40.01559147,19.98525793,0
66.23256691,27.91604174,0
69.91370418,36.03712875,0
53.92913511,28.21728786,0
65.90403569,26.53151754,0
44.30851801,34.39631953,0
42.02886434,25.74442607,0
50.40924749,23.8888714,0
54.34941038,31.37256994,0
46.06013319,29.08538351,0
55.3776819,23.78163443,0
53.06389482,33.1847627,0
40.01693225,32.32243803,0
55.18793017,28.20122492,0
58.63528243,28.54333997,0
51.71469318,32.35196371,0
61.52648103,35.9518071,0
37.82596207,28.58603395,0
54.67950422,33.27344247,0
38.29719294,32.82600109,0
38.85918642,34.39653646,0
43.69069166,30.19654599,0
40.57939816,25.43837243,0
44.52004181,27.68750423,0
47.85849689,31.71426733,0
58.37154486,39.09232189,0
46.78840961,27.57990188,0
34.14374293,34.02393722,0
61.40067846,28.35971775,0
41.62909866,30.55234378,0
49.41279573,37.57698375,0
54.46536507,33.82146291,0
51.99610418,23.79350364,0
60.94179548,27.13762488,0
54.79003143,36.28110672,0
41.3869042,30.70939021,0
71.78562174,24.2557994,0
51.94333463,25.90523778,0
48.52659773,33.51746761,0
59.63925423,34.97205141,0
52.49450946,30.08927651,0
53.99228193,42.376569,0
74.92183999,34.12076182,0
47.24878572,28.78259465,0
46.82239106,25.92146976,0
51.16578512,25.12557848,0
60.71515936,31.6771066,0
34.9346597,27.55611478,0
30.34444109,38.36871877,0
44.12884729,37.33155901,0
33.66077041,33.16533274,0
45.75168652,24.10501914,0
55.02499696,26.63890564,0
41.09251136,36.27838763,0
35.73173423,27.184669,0
50.69337162,35.61070867,0
58.62543485,32.37301962,0
33.05026561,30.25858942,1
58.20232398,26.48583594,0
58.17306204,29.52878078,0
59.54085102,30.94823977,0
62.18480215,35.16269449,0
72.02013925,25.571322,0
46.43907951,28.68591579,0
51.0957158,30.22411566,0
45.83561567,33.31339179,0
50.01976845,25.45767831,0
65.32873356,23.41715104,0
36.54985516,33.36982576,0
41.38950328,22.41025443,0
63.77180937,36.42489857,0
60.20036507,29.22036951,0
46.36868353,22.26234459,0
58.54402001,27.5978989,0
53.41215842,31.89561817,0
65.00274609,27.33649456,0
50.74509594,30.10014874,1
60.25632114,33.70039183,0
76.4201191,28.98904832,0
55.98099155,25.31471162,0
50.49328166,28.50508001,0
57.22446985,37.07420068,0
46.34719142,38.42532173,0
73.87967706,19.90036913,0
51.80071038,35.45513955,0
47.2706668,31.25073858,0
41.64310995,34.6199134,0
60.97220192,27.2475587,0
58.67187413,21.15868245,0
45.02645629,32.92244394,0
55.76451345,25.29511369,0
34.91444032,23.05853784,0
51.84970575,23.40799309,0
54.52756352,33.00456891,0
67.0732981,30.69726233,0
42.29181197,33.91233011,0
37.21647371,33.34537627,0
41.04572039,27.89533218,0
36.634315,29.64763213,0
63.36657358,27.44281236,0
65.48639295,28.94836114,0
53.20216578,25.16372631,1
62.21294946,31.95242147,0
51.33958381,35.37560374,0
49.04888352,25.91693485,0
46.66962381,36.40634823,0
46.89609009,30.56760748,0
34.52198444,31.20539488,0
52.64254764,21.5028524,0
49.5966609,20.96368845,0
57.45360724,30.72058181,0
50.93523496,33.94866062,0
48.37296298,26.64309778,0
41.2880697,38.3504695,0
50.72153237,33.67467987,1
57.38237231,25.45829374,0
38.56661009,30.15424334,0
50.87473754,42.38464567,0
52.33042952,23.78717999,0
42.81935216,32.64134969,0
44.12143695,28.38627724,0
52.30610849,33.53448145,0
38.66578982,36.33636823,0
53.49923715,28.06881456,0
41.04645626,35.59456136,0
60.62853693,41.10601697,0
73.37827745,30.33137369,1
41.39243198,33.92444344,0
55.34207862,27.04779615,0
42.73258095,30.09629655,0
60.40954174,29.11662454,0
37.34741591,33.98467963,0
